"X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","X16","Y16","X17","Y17","X18","Y18","X19","Y19","X20","Y20","X21","Y21","X22","Y22","X23","Y23","X24","Y24","X25","Y25","X26","Y26","X27","Y27","X28","Y28","X29","Y29","X30","Y30","X31","Y31","X32","Y32","X33","Y33","X34","Y34","X35","Y35","X36","Y36","X37","Y37","X38","Y38","X39","Y39","X40","Y40","X41","Y41","X42","Y42","X43","Y43","X44","Y44","X45","Y45","X46","Y46","X47","Y47","X48","Y48"
0.0565146439864066,-0.111022580803783,0.220310602618203,-0.0249041396394799,0.234396113882979,0.0243540274231678,0.156213945189125,0.0874473246690307,-0.123557295514184,0.0606309159929078,-0.197511446651891,0.0492764610490544,0.00191044218085106,-0.0612735324586288,0.00759830647754137,-0.0174380440307329,-0.0891225229373522,0.000423413028959811,-0.0883156988859338,0.0186895268380615,-0.151757153806147,0.0203603362440898,-0.172454174589244,-0.0101713268380615,-0.19686543963948,-0.0204251402777778,-0.181266818300827,-0.070041064964539,-0.146544037757092,-0.102816056019504,-0.099794163356974,-0.122690918956856,-0.0495035978161939,-0.127231256749409,0.000273790177304965,-0.122411378885934,0.0944088766518913,-0.101072981415485,0.139614125508274,-0.0849882976034279,0.182755603649527,-0.0611049730791962,0.231629494406028,-0.00487793557328605,0.216703753797281,0.0536887561258865,0.185502244869976,0.0757752308747045,0.100132396991726,0.0969189746276596,0.0529172854343972,0.0968445944178487,0.00392768907210402,0.091861174642435,-0.0575838139716312,0.0818916864598109,-0.156417867875295,0.0381784956264775,-0.197276311876478,0.0250757763091017,0.0313128530851064,-0.0800926847192671,-0.052454744391253,-0.0404780686229314,-0.10993267214539,-0.0234353340691489,0.150687186770095,-0.0203893291312057,0.077766824893617,-0.017097821929669,-0.0407471021306147,-0.00986051385047281,-0.139825716377069,0.00220799805555556,0.173167627780733,0.0300721301566194,0.115720660124113,0.0316757138416076,0.0506096461879433,0.0311619278427896,-0.0199052169828605,0.0284746485638298,-0.116552669920213,0.0189193891755319,0.100080803153073,0.0761898468882979,0.0461383821394799,0.0682192865898345,-0.0159412513829787,0.0582882305289598,-0.0766901854314421,0.0452682761406619,-0.157814806826241,0.0621630258628842,0.00754141110224586,-0.0402337883067376
0.0492965751041667,-0.116106797083333,0.219969067291667,-0.0269399004166667,0.234494857291667,0.0208489891666667,0.145992658020833,0.09376807375,-0.121513733958333,0.0611246065625,-0.194962247395833,0.04826409125,-4.43576041666666e-05,-0.0634021775,0.00659928010416667,-0.0188177082291667,-0.0872363661458333,-5.50963541666667e-05,-0.08476207,0.0177215311458333,-0.147970438020833,0.0208101932291667,-0.1695826753125,-0.0126996517708333,-0.197876933020833,-0.0204780329166667,-0.182306810208333,-0.0693302042708333,-0.146680763333333,-0.101048413854167,-0.0999260077083333,-0.119858073020833,-0.0499921535416667,-0.126663408333333,0.000369795416666667,-0.124290256875,0.0959876951041667,-0.104653784895833,0.141833595416667,-0.0878658598958333,0.184977971458333,-0.062279833125,0.232212572708333,-0.00399768697916667,0.216862526666667,0.0534590373958333,0.186666177395833,0.07676590125,0.101135265,0.10168264125,0.0531381259375,0.1021742234375,0.0035487665625,0.096839813125,-0.0583911701041667,0.0855594740625,-0.155452901979167,0.035961716875,-0.1959999325,0.0242806635416667,0.0272166192708333,-0.0839641214583333,-0.0526340011458333,-0.0415358039583333,-0.10857349625,-0.0252861070833333,0.150551530104167,-0.0196626739583333,0.0777220070833333,-0.0161986508333333,-0.040718541875,-0.0104896298958333,-0.1394985278125,0.00201867947916667,0.173971331354167,0.0274331263541667,0.11712042875,0.0299987179166667,0.0526479555208333,0.0303609780208333,-0.0171832154166667,0.02760335125,-0.112983475208333,0.018617331875,0.0930215628125,0.0811100811458333,0.0413845051041667,0.0721822929166667,-0.0179340035416667,0.0606887880208333,-0.075757450625,0.0458577551041667,-0.155897331875,0.0626186590625,0.00715773322916667,-0.042126845
0.0548294806344538,-0.108710630081933,0.21962413385084,-0.0278368280168067,0.238058972117647,0.0219941186722689,0.150587722676471,0.0901265937436975,-0.119585888218487,0.0611804256176471,-0.197628169292017,0.0495912358508403,0.00362149455252101,-0.0596582491428571,0.00969544709033613,-0.0189315769579832,-0.0886056351911765,-0.000261034178571429,-0.0866903367584034,0.0160871041890756,-0.150772719216387,0.019192697,-0.17332085212605,-0.011656763302521,-0.20084439712605,-0.0193619762457983,-0.182753435117647,-0.0693859655357143,-0.147270210451681,-0.101563393659664,-0.100273311287815,-0.12034010525,-0.0502711519747899,-0.12405001039916,-0.00065444093697479,-0.119241597934874,0.0938306836617647,-0.0992361642247899,0.139358372647059,-0.0840069349033613,0.183076439934874,-0.0608313417710084,0.233957536462185,-0.00491622238865546,0.217964090012605,0.0560597757121849,0.185794695487395,0.0774472296407563,0.0999311179117647,0.0975662034789916,0.052679644710084,0.097203123302521,0.00366929200630252,0.0919538473718487,-0.057806585210084,0.081529826802521,-0.155644665907563,0.0366838956869748,-0.198798681405462,0.0259477047878151,0.030804738012605,-0.077274558302521,-0.0530805201806723,-0.0403264030021008,-0.110590973502101,-0.0261820360042017,0.150436363661765,-0.0215357468886555,0.077136700487395,-0.0181830119138655,-0.0419339492668067,-0.0102780254222689,-0.141623986741597,0.00133236171638655,0.176388898296218,0.028839972342437,0.118528711695378,0.0310352902584034,0.0529337888277311,0.0305046784705882,-0.0180659634180672,0.0268381888865546,-0.115319786138655,0.0168136742331933,0.0963626246680672,0.0760456313991597,0.0435384031932773,0.0672394201113445,-0.0172116543886555,0.0565028749516807,-0.0764872655189076,0.0422470012731092,-0.156028300138655,0.0639283138466387,0.00845352756092437,-0.0401226145504202
0.0456783602883311,-0.112254549715061,0.222954874150837,-0.0251338545092718,0.242755072875396,0.020069197570104,0.147299703497286,0.0922220260447761,-0.117664524042289,0.0598088120793758,-0.192923389199457,0.047881445667119,-0.00808731799638173,-0.0587008541983265,5.36331999095432e-05,-0.0183466059690185,-0.0906518594402985,-0.000689052268204432,-0.0889307870725916,0.0158667840321122,-0.147086586278833,0.018586584036635,-0.172166185390095,-0.01071662152872,-0.200193985995025,-0.0179598293080054,-0.180471144348711,-0.0689550163873813,-0.145765202584803,-0.101544565719132,-0.0991099497399367,-0.121106460247626,-0.048927375511081,-0.126235993098146,0.000948716951605608,-0.121485651993442,0.0947957748428313,-0.0986025819663048,0.139645536604478,-0.0817696009000452,0.182932228225916,-0.0585239906772953,0.236939583282451,-0.00579667125395749,0.22011765966531,0.0578925981739032,0.187259189323835,0.0790222031965174,0.100795148670285,0.0979321980981456,0.0535771492672999,0.0968684748326549,0.00467199225915875,0.0910007398733605,-0.0566269986454093,0.080095776891678,-0.154335990650158,0.0358885427148349,-0.195498836177069,0.0249787992254636,0.0223622729579376,-0.0807686235967888,-0.0577104498903211,-0.03899978578019,-0.113717198938263,-0.0234971130642243,0.151495356928991,-0.0195391844719584,0.0780851465909091,-0.0163323300497512,-0.0414655054149706,-0.0112829975486205,-0.140995335782451,0.0010449159644957,0.179859973417006,0.0305003328799186,0.121096631635007,0.0333735874106739,0.0545407574276346,0.0318522657598372,-0.017408307925147,0.027469239851877,-0.11515272031886,0.0167297456399819,0.0953136781625961,0.0758919813851198,0.043628990799412,0.0663773661928991,-0.0157434808242877,0.0550363469007237,-0.0738650053844414,0.0411642530223881,-0.152379380786974,0.0605176099615559,7.00863919041158e-05,-0.0398298904375848
0.055811782375,-0.114769773642442,0.218184245546512,-0.0242908369883721,0.230909477764535,0.0248288235610465,0.152758730447674,0.0918160458343023,-0.123697120229651,0.0614449450116279,-0.196727840965116,0.0517237012034884,-0.00191799449709302,-0.0609419267674419,0.00570960127616279,-0.0187759691540698,-0.0837898518313953,-0.00044523776744186,-0.0820343290348837,0.0178972691860465,-0.146624791665698,0.0211145544244186,-0.169230602188953,-0.0109147261162791,-0.198002767476744,-0.0209565607790698,-0.182619507049419,-0.0699661974360465,-0.148890725872093,-0.104214787822674,-0.101416205107558,-0.124379680005814,-0.0504542432732558,-0.129265848252907,8.94124767441861e-05,-0.125250162479651,0.095717557627907,-0.104566496377907,0.141457199526163,-0.0872744938023256,0.184028939165698,-0.0609269956540698,0.229170997485465,-0.00234899089244186,0.215396244406977,0.053595285122093,0.185629421561047,0.0772003732412791,0.0999867875901163,0.102069642401163,0.0518917166046512,0.10247936647093,0.00217841517732558,0.0971369888604651,-0.0599599291686047,0.0858628907616279,-0.15756514909593,0.036400951377907,-0.197168419790698,0.0268403513343023,0.0304036284680233,-0.0836096539505814,-0.051981128369186,-0.0414282432325581,-0.109383506802326,-0.0250743981133721,0.149022373223837,-0.0212784075406977,0.0763851668343023,-0.0185957219534884,-0.0416962605436047,-0.00981664811918605,-0.140097415328488,0.00360838848837209,0.171768826572674,0.0288629729302326,0.115818455636628,0.0299989355988372,0.0524095792761628,0.0294212678575581,-0.0162403553430233,0.0262045693895349,-0.111168930938953,0.0187068371656977,0.099044391752907,0.0767495099709302,0.0464746654709302,0.0684201489069767,-0.0140278132936047,0.0586599838372093,-0.0729770332965116,0.0446135414680233,-0.157601284043605,0.0643342872587209,0.00502558823255814,-0.0408998705232558
0.0443580289427372,-0.114073876426154,0.221323684033437,-0.0291222811391634,0.236037118353188,0.019512302257344,0.147376244560715,0.0941736699675105,-0.122251111973061,0.0599605433965074,-0.195668764332611,0.0469645047976174,-0.00938621977460403,-0.0578866449614187,-0.00154522282997157,-0.0165560574258833,-0.0830162553431704,-0.00110724549140382,-0.0814966172634358,0.0161523979457154,-0.14626968120685,0.0187942784858535,-0.167698474375931,-0.0137005197454988,-0.196709060316773,-0.0215358605577366,-0.182143511237309,-0.0699983564979017,-0.147082048102748,-0.102811389319751,-0.0997707654291323,-0.121452154471369,-0.0495093390165155,-0.125084231285366,0.000488865365506972,-0.120946946485718,0.0961488694862596,-0.103403792279681,0.142541678884527,-0.0884676686381481,0.186722932240422,-0.0639547233586029,0.233957098359957,-0.00435340748070935,0.217998796128334,0.054007460100176,0.187697151735481,0.0776580719392175,0.10152992172059,0.101756185676865,0.0534958891661026,0.101748849995939,0.00392195465073778,0.0961412181487749,-0.0580064581264383,0.0846696912467849,-0.154939140797347,0.0349505203269257,-0.196049453339651,0.0225330251279274,0.02240251124137,-0.0820550171091106,-0.0557487271030188,-0.0393088376248815,-0.110924568017463,-0.0248601011730066,0.150768729779342,-0.0200107632225531,0.077808030470421,-0.0156528288967104,-0.0404912676397726,-0.00947801928455395,-0.139789304264925,0.000965300892107757,0.176248657205225,0.0294693052064438,0.119416912861107,0.0328284437193719,0.0549489725057534,0.0322988897922025,-0.0147587898524435,0.0275533482915933,-0.11075612564979,0.0165867411378097,0.09461462867876,0.080708262742656,0.0430446374766482,0.0712124445525924,-0.016202303513605,0.0591335990334371,-0.0739071349038852,0.043713360685664,-0.15635374826858,0.0605644375145526,-0.00237721967781237,-0.0382361319466631
0.0423250083357488,-0.115785476567633,0.220430016253623,-0.0280286734323671,0.234592370937198,0.0261108572681159,0.149218714753623,0.0942449888188406,-0.117694796584541,0.0621232158405797,-0.191571678826087,0.048115318205314,-0.0159040705193237,-0.0588558901884058,-0.00422416430676328,-0.0190926696062802,-0.0825636450531401,-0.00268393489855072,-0.0797015435748792,0.0176080047463768,-0.145594122210145,0.0197035832004831,-0.167132371968599,-0.0127211486376812,-0.195507576756039,-0.0204015134178744,-0.181815008038647,-0.0707666531980676,-0.14814566194686,-0.105448851451691,-0.0998981387004831,-0.12499775271256,-0.0488854026038647,-0.12765570055314,0.0013453915821256,-0.122696800091787,0.0971531768429952,-0.103783052316425,0.143384632657005,-0.0877691753913044,0.186962085200483,-0.0622955813599034,0.233374502111111,-0.00290897116666667,0.218026038328502,0.054652564794686,0.187680149461353,0.078060564294686,0.101626021748792,0.10292555226087,0.0533722627222222,0.103619381705314,0.00346185161352657,0.0986908380797102,-0.0589401980676328,0.0872766067318841,-0.154621623415459,0.0329514175483092,-0.193102030599034,0.0224026015120773,0.0191876087753623,-0.0844309718357488,-0.0586721344178744,-0.0416807998961353,-0.113323906676328,-0.0258476792777778,0.149570658729469,-0.0225656085652174,0.077263326236715,-0.0187345367826087,-0.0403911804082126,-0.0121635205724638,-0.138408787731884,0.000546168082125604,0.174986184599034,0.0313558004323671,0.118690438016908,0.0328885689009662,0.0549047767463768,0.0320438733381642,-0.0141349311280193,0.0280174660652174,-0.10940206915942,0.0179576610724638,0.096269950736715,0.0800124136956522,0.0444302579130435,0.0710676276304348,-0.0151658962028986,0.0599181645096618,-0.0732817486690821,0.0452404378574879,-0.152701710118357,0.0639888263768116,-0.00747102684782609,-0.0402075387487923
0.0550802976189218,-0.113982561659619,0.218644971413848,-0.0276424890776956,0.233302815684461,0.0153335344053911,0.154066901707188,0.0911028810940803,-0.121459132716702,0.0608207494001057,-0.195382933565011,0.0484587910650106,-0.00015196613372093,-0.0590019654624736,0.00513793449260042,-0.0155195769714588,-0.0914668591305497,0.00185002104651163,-0.090312137589852,0.0169941463742072,-0.147146935843023,0.019324840089852,-0.169911504045983,-0.0129837508853066,-0.197355969770085,-0.0207479161575053,-0.182306969674947,-0.0707545940539112,-0.147442780470402,-0.103889109014271,-0.100206784373679,-0.123385632045455,-0.0496537015327696,-0.128480512872622,0.000620202838266385,-0.124364874577167,0.0957510533641649,-0.103565637700846,0.141393990163848,-0.0869550244952431,0.184563776915962,-0.0618373627801269,0.231031360972516,-0.00364671561310782,0.21559803605444,0.0526848312367865,0.186112346945032,0.0765286201559197,0.100619931786469,0.101510360954017,0.0526224659117336,0.101686920383192,0.00307955472780127,0.0961462537262156,-0.0588150092256871,0.0847259287024313,-0.155800536741543,0.0349342227933404,-0.196188969820296,0.023368429487315,0.0309580647040169,-0.081829143121036,-0.051259547167019,-0.0392001652219873,-0.108928451667548,-0.0243667602933404,0.149273753179175,-0.018443241384778,0.0766617297066596,-0.0138962941146934,-0.041167023551797,-0.00835403902219873,-0.139936452711416,0.00261390792547569,0.172539816514271,0.0284394495824524,0.115170991984672,0.0326101743102537,0.0501095167732558,0.0323094901030655,-0.0202227326717759,0.028372415917019,-0.115872234328753,0.0178157699075053,0.0995682732954545,0.0778578994476744,0.0466946644344609,0.0693110643604651,-0.0141567510940803,0.0587941374947146,-0.0734247894344609,0.0442103773942918,-0.156208320184989,0.0631418173123679,0.00617603999735729,-0.0380996697700846
0.0597560954704737,-0.114903837243132,0.218608645465066,-0.0256074233008869,0.23421132198356,0.019028548969284,0.146890150879299,0.0915290696863509,-0.118298728705386,0.0658283296420074,-0.194778635876055,0.051775004856154,0.0015050128736751,-0.0626190380099503,0.00696781132273416,-0.0189681236761843,-0.0925001577428077,0.000410708615617564,-0.090476424201817,0.0173389014460307,-0.148605308693489,0.0208658094949167,-0.16690679233939,-0.0127590469381354,-0.197308690377461,-0.0194244197069003,-0.181223496974908,-0.0691067460696517,-0.147224446465499,-0.102520180468311,-0.100414046109669,-0.122913609803158,-0.049847425987454,-0.129886717197707,0.00102230002812027,-0.12688901384058,0.0962173473923859,-0.104270566660177,0.141370695788449,-0.086235055687865,0.183806228838417,-0.0603198300778715,0.231202983314947,-0.00328504067813108,0.21632021449708,0.053027180908501,0.185859320615401,0.0754528501860264,0.100957518671858,0.10034961641791,0.0531102732857452,0.101897262323167,0.00336145858857884,0.0978836912059269,-0.0590107583722691,0.0878373237973178,-0.156152423603721,0.0368733146149686,-0.195787745325546,0.0258019565942029,0.0337703088827601,-0.0842607434306727,-0.0493413648280337,-0.0433782489076357,-0.106910187767683,-0.0271447690471555,0.149216315974475,-0.019265091884058,0.0766290382749297,-0.0163814011269738,-0.041752060155743,-0.0114596423880597,-0.139909907318841,0.00266353111291369,0.172439285234696,0.0272706906824573,0.115007374868051,0.0300700147382652,0.0498786407257192,0.0300642511248107,-0.0206618827503785,0.028074334722042,-0.116440182086308,0.0187142936123729,0.0935578079829115,0.0784567842429159,0.0416464507073329,0.0701532953168938,-0.018056095100584,0.0596631946084793,-0.0762679388092148,0.0455189653742159,-0.154089757783907,0.0667420842494051,0.00865185624269955,-0.0416924658176509
0.0520164663882966,-0.114587905225065,0.221685267883203,-0.0249123845427624,0.233361078877043,0.0218135520018953,0.152479089681355,0.0918301786069652,-0.120546405165837,0.0619931856633499,-0.195738852151149,0.0498944674354418,-0.0123886062710258,-0.0594966786661928,-0.00514271331201137,-0.0168435467152334,-0.0868279924638711,-0.00121627622364369,-0.084910469379294,0.0191481171855011,-0.14834257267946,0.0199226855910922,-0.168228455508173,-0.0132740933037195,-0.194015174925373,-0.0228402626202322,-0.178007504618574,-0.0693262380999763,-0.144945842116797,-0.103215034597252,-0.0980945791471215,-0.123317923456527,-0.047593507371476,-0.127826039040512,0.00249218343165127,-0.1235312992715,0.0975701147228145,-0.103544105997394,0.143318077719735,-0.087218612628524,0.186537809581853,-0.062025615620706,0.231990608866382,-0.00306462078654347,0.216666590774698,0.0531222369118692,0.187195858592751,0.0767688906301824,0.101912880724947,0.101107339211087,0.0541033867720919,0.101523631125326,0.0046279693946932,0.0965455712437811,-0.0573039500781805,0.0857855744432599,-0.154201033082208,0.0356822742940062,-0.195169156157309,0.0238863009879176,0.0256233754489457,-0.0843114737502961,-0.0560147233404407,-0.0425313917590618,-0.112550486577825,-0.0259635364593698,0.150060413516939,-0.020441066297086,0.0773653778997868,-0.0170139730336413,-0.0409274565387349,-0.0110510895368396,-0.139545770100687,0.00113037405354181,0.17312280076996,0.0279208019722815,0.116384372409382,0.030404295721393,0.0520514118917318,0.03103246364724,-0.0176734814700308,0.0288519932551528,-0.113427470833926,0.0192305995925136,0.0980369248069178,0.0793154715849325,0.0452497249277422,0.0706348065695333,-0.0154499810625444,0.0596156928713575,-0.0746440552392798,0.0450466072056385,-0.155820068701729,0.0644871122198531,-0.00634147455105425,-0.0391410558244492
